letter,xbox,ybox,width,height,onpix,xbar,ybar,x2bar,y2bar,xybar,x2ybar,xy2bar,xedge,xedgey,yedge,yedgex
Q,23.0,22.5,28,41,409,0.03754802654558161,-0.025970540879002926,84.79217603911981,149.90770171149146,19.38875305623472,-137.19070904645477,328.1210268948655,4.107142857142857,2715,2.5121951219512195,2424
R,21.0,23.0,24,32,355,-0.1166666666666667,-0.0283450704225352,58.67605633802817,93.72957746478873,9.15774647887324,30.532394366197185,-221.88450704225352,4.291666666666667,2259,2.84375,1945
S,18.5,23.5,21,33,291,-0.01202749140893475,-0.0021347495574300162,41.13659793814433,117.7414089347079,9.581615120274915,6.734965635738831,-57.60609965635739,4.0476190476190474,1898,3.121212121212121,2062
T,19.5,23.0,25,32,220,0.0,-0.18125000000000002,27.25,139.0,0.0,-384.25,0.0,3.12,1761,2.21875,1497
U,20.5,23.5,23,33,294,-0.01700680272108843,0.026901669758812637,76.60374149659864,102.30442176870748,-0.08673469387755102,-134.3562925170068,-27.131802721088434,4.782608695652174,2479,2.090909090909091,1482
V,19.5,23.0,25,32,263,-0.004942965779467698,-0.01936787072243351,48.17395437262358,85.08365019011407,1.3365019011406845,-371.5922053231939,-8.633079847908744,4.2,2436,2.21875,1497
W,23.0,23.0,38,32,457,-0.0037429459864101937,-0.009163019693654295,118.07658643326039,85.02844638949672,0.1400437636761488,-304.218818380744,-10.083150984682714,4.157894736842105,3592,2.625,1887
X,18.5,23.0,23,32,281,0.0042549899427509995,0.00122330960854089,39.9653024911032,94.63701067615658,2.0587188612099645,0.07384341637010676,5.371886120996441,4.478260869565218,2315,2.75,1783
Y,19.0,23.0,24,32,226,-0.0046091445427728734,-0.06913716814159288,30.163716814159294,90.39823008849558,1.1327433628318584,-338.3274336283186,-14.238938053097344,3.8333333333333335,2202,2.1875,1465
Z,18.0,23.0,22,32,293,0.008532423208191081,0.006292662116040959,36.14675767918089,149.09556313993173,-15.662116040955631,25.177474402730375,27.204778156996586,3.5454545454545454,1761,3.21875,2045
A,21.0,21.5,28,27,236,0.0534200968523003,0.10954174513496552,35.902542372881356,61.266949152542374,10.421610169491526,312.03177966101697,108.49258474576271,3.2142857142857144,2017,3.259259259259259,1858
B,20.0,21.5,24,27,384,0.02951388888888884,0.00096450617283955,44.645833333333336,70.68229166666667,0.640625,28.901041666666668,-0.7916666666666666,3.9583333333333335,2208,3.4814814814814814,2010
C,21.0,21.0,26,28,231,-0.13969363969363968,-0.009276437847866375,67.63203463203463,76.63203463203463,-13.095238095238095,-64.50649350649351,3.536796536796537,3.3461538461538463,2078,3.2142857142857144,1998
D,23.0,21.5,26,27,392,-0.004905808477237026,-0.003212396069538986,61.505102040816325,67.1734693877551,-1.9081632653061225,3.270408163265306,-116.59311224489795,3.730769230769231,2257,3.1481481481481484,1898
E,21.0,21.5,24,27,292,-0.06107305936073063,0.009005580923389149,37.97945205479452,83.98972602739725,0.8184931506849316,38.97260273972603,-33.215753424657535,4.125,2311,3.4074074074074074,2017
F,21.0,21.5,22,27,285,-0.0961722488038277,-0.05243664717348927,32.80350877192983,71.57631578947368,-10.921052631578947,-84.35263157894737,-128.94298245614036,4.181818181818182,2201,3.0,1747
G,24.5,21.0,29,28,298,-0.07544549872714647,0.04290508149568557,85.43791946308725,71.73154362416108,5.966442953020135,104.48154362416108,40.90268456375839,3.206896551724138,2175,3.4642857142857144,2325
H,22.5,21.5,29,27,400,0.023793103448275905,0.005833333333333291,71.485,70.515,-0.46125,20.686875,35.695,3.4482758620689653,2327,3.2962962962962963,1982
I,19.0,21.5,12,27,206,0.0,0.0048543689320388085,4.951456310679611,70.92961165048544,0.0,4.718446601941747,0.0,6.083333333333333,1693,2.2962962962962963,1313
J,16.0,21.5,18,27,225,0.12000000000000001,0.029382716049382702,21.893333333333334,70.0988888888889,-14.982222222222223,23.782222222222224,92.38,4.444444444444445,1791,2.4814814814814814,1337
K,23.0,21.5,30,27,349,-0.07297039159503337,0.05958824153666558,60.29226361031519,73.18982808022923,8.12320916905444,92.52148997134671,-62.306590257879655,3.3333333333333335,2328,3.740740740740741,2357
L,20.0,21.5,24,27,229,-0.12809315866084425,0.08321203299369234,43.48471615720524,86.45087336244542,15.008733624454148,156.0873362445415,-174.0174672489083,3.375,1817,2.7777777777777777,1557
M,22.0,21.5,36,27,439,0.0637180460642875,-0.02147135746224583,108.21184510250569,65.32061503416857,7.413439635535307,-75.99202733485194,126.45956719817768,3.8333333333333335,3228,3.4444444444444446,2023
N,21.0,21.5,26,27,259,0.02004752004752005,-0.06399256399256398,49.30888030888031,64.25772200772201,11.805019305019306,-41.80888030888031,-80.03185328185329,4.269230769230769,2616,3.074074074074074,1756
O,22.0,21.0,28,28,359,-0.0001989653800239363,0.004974134500596884,91.49860724233983,62.278551532033426,-0.06685236768802229,26.94707520891365,-5.002785515320334,3.5714285714285716,2342,3.1785714285714284,1958
P,19.0,21.5,22,27,289,-0.06794589493551438,-0.07516339869281052,35.21107266435986,68.84515570934256,-13.567474048442907,-86.44636678200692,-137.30103806228374,3.8636363636363638,2047,3.111111111111111,1711
Q,22.5,23.0,29,34,404,0.024496415158757254,-0.03043098427489804,84.76980198019803,90.11386138613861,8.868811881188119,-188.14975247524754,151.87871287128712,3.6551724137931036,2468,2.9411764705882355,2325
R,23.5,21.5,29,27,393,-0.04347635342634028,0.0090943360663463,52.07188295165395,70.98282442748092,4.290712468193385,68.80693384223919,-81.14217557251908,3.3448275862068964,2231,3.5555555555555554,2178
S,20.0,21.5,18,29,243,-0.015317786922725278,0.004186178515680415,31.781893004115226,63.64917695473251,7.882716049382716,27.310699588477366,-43.78909465020576,5.111111111111111,2134,3.1724137931034484,1913
T,21.0,21.5,24,27,235,0.009574468085106425,-0.08707643814026787,24.4,89.91808510638297,1.8085106382978724,-230.1404255319149,11.036170212765958,3.4583333333333335,2023,2.925925925925926,1696
U,23.0,21.5,24,27,235,-0.13067375886524824,-0.026398739164696632,61.1531914893617,72.65,1.053191489361702,-132.92978723404255,-182.5968085106383,4.166666666666667,2341,2.7777777777777777,1694
V,21.5,21.5,27,27,213,-0.0788558511563206,-0.09015823335072162,39.32981220657277,63.01056338028169,12.285211267605634,-335.75410798122067,-134.39143192488262,3.4074074074074074,2225,2.814814814814815,1668
W,21.5,21.5,39,27,393,-0.03369870163763294,-0.072047874846857,89.29325699745547,58.08206106870229,11.939567430025445,-375.7102417302799,-109.55502544529261,3.2564102564102564,3044,3.4444444444444446,2041
X,21.5,21.5,27,27,287,0.004194089559943164,0.0008388179119886327,41.58797909407666,79.62979094076655,19.270905923344948,37.099738675958186,1.9969512195121952,3.4814814814814814,2183,3.7777777777777777,2198
Y,22.5,21.5,27,27,233,-0.0491972659354633,-0.04395167699888729,29.743562231759658,74.09549356223177,11.020386266094421,-255.05203862660943,-108.91148068669528,3.2222222222222223,2120,3.1481481481481484,1912
Z,20.5,21.5,25,27,294,-0.02027210884353735,0.018896447467876085,38.5969387755102,89.97108843537416,-9.816326530612244,108.40306122448979,-31.306972789115648,3.44,1982,3.740740740740741,2130
A,17.5,22.5,21,27,139,0.24683110654333668,0.09312549960031981,57.09892086330935,64.06294964028777,-6.955035971223022,77.26888489208633,252.13758992805757,4.428571428571429,2046,2.962962962962963,1659
B,19.5,22.5,23,27,223,0.032657438097094905,0.005563859823949555,38.483183856502244,70.8957399103139,-14.570627802690582,33.925448430493276,1.5196188340807175,4.217391304347826,2203,3.6296296296296298,2057
C,21.5,22.5,25,29,147,-0.1740136054421768,-0.028735632183908004,79.54251700680273,86.04591836734694,-28.039115646258505,-48.37159863945578,-42.80187074829932,3.52,2025,3.0,1887
D,22.0,22.5,28,27,219,0.037508153946510144,0.0014375105699306642,78.24657534246575,74.35045662100457,-16.963470319634702,62.757990867579906,-78.67808219178082,3.5357142857142856,2250,3.5555555555555554,2110
E,20.0,22.5,24,27,174,-0.06513409961685819,0.011068539804172049,39.55172413793103,89.84770114942529,-19.419540229885058,61.48275862068966,-36.252873563218394,3.7916666666666665,2062,3.6296296296296298,2075
F,21.0,22.5,26,27,156,-0.11217948717948723,-0.06718898385565059,49.73717948717949,78.28846153846153,-30.42628205128205,26.65705128205128,-160.72916666666666,3.3076923076923075,2013,3.259259259259259,1881
G,22.0,22.5,26,29,198,-0.068958818958819,0.030999651689306885,75.66161616161617,75.7550505050505,-11.931818181818182,25.088383838383837,7.279040404040404,3.730769230769231,2187,3.3793103448275863,2214
H,23.5,22.5,31,27,249,-0.020533747894805082,-0.012568793693291743,70.92469879518072,70.86044176706827,-20.545180722891565,0.8348393574297188,-43.39206827309237,3.193548387096774,2248,3.6296296296296298,2230
I,15.5,22.5,15,27,109,-0.027217125382262945,-0.006625891946992895,8.213302752293577,78.63532110091744,-21.708715596330276,13.44151376146789,-27.826834862385322,4.866666666666666,1665,2.4444444444444446,1312
J,17.5,23.0,23,28,128,0.033627717391304345,0.021205357142857144,34.453125,84.578125,-44.0703125,52.3515625,6.875,3.4347826086956523,1733,2.5714285714285716,1460
K,22.0,22.5,28,27,211,-0.07362897765741369,0.02395997893628224,43.322274881516584,80.19312796208531,-13.338862559241706,76.18720379146919,-31.349526066350712,3.5357142857142856,2248,3.7037037037037037,2219
L,18.0,22.5,20,27,133,-0.07443609022556394,0.07087162350320247,21.458646616541355,91.22744360902256,-6.609022556390977,181.75187969924812,-62.838345864661655,3.95,1740,2.925925925925926,1598
M,22.5,22.5,37,27,270,0.0031031031031030763,0.004938271604938254,91.82037037037037,68.86481481481482,-15.511111111111111,-107.92222222222222,5.647222222222222,3.7567567567567566,3068,3.5925925925925926,2155
N,23.0,22.5,30,27,173,-0.023314065510597358,-0.03735816741597086,51.73988439306358,69.94942196531792,-10.997109826589595,-57.65606936416185,-53.07658959537572,3.9,2655,3.111111111111111,1849
O,21.5,22.5,27,29,216,0.004972565157750353,0.011494252873563178,88.5,66.45370370370371,-19.243055555555557,15.402777777777779,-2.596064814814815,3.7777777777777777,2304,3.206896551724138,2022
P,20.0,22.5,24,27,170,-0.035784313725490215,-0.08409586056644877,47.576470588235296,72.15588235294118,-32.12352941176471,-33.529411764705884,-100.96764705882353,3.5833333333333335,2041,3.185185185185185,1818
Q,21.5,21.5,27,37,270,-0.02894375857338821,0.00780780780780778,80.23518518518519,119.70925925925926,-28.92962962962963,-130.90555555555557,-70.35462962962963,4.111111111111111,2656,3.189189189189189,2471
R,18.5,22.5,23,27,219,0.05251141552511416,0.004143412819211876,37.48287671232877,71.2728310502283,-14.781963470319635,28.425228310502284,67.14668949771689,4.304347826086956,2236,3.3333333333333335,1889
S,16.5,22.5,21,29,155,0.03763440860215048,0.008342602892102344,27.06290322580645,80.70161290322581,-10.114516129032259,20.266935483870967,33.81693548387097,4.333333333333333,2070,2.9310344827586206,1668
T,21.0,22.5,22,27,140,-0.10324675324675328,-0.09074074074074072,31.542857142857144,92.09285714285714,-20.664285714285715,-85.31428571428572,-159.45357142857142,3.8181818181818183,2024,2.925925925925926,1643
U,24.0,23.0,28,28,157,-0.17197452229299362,-0.051410373066423966,94.76433121019109,81.4140127388535,-13.280254777070065,-128.79617834394904,-269.6369426751592,3.642857142857143,2303,3.0714285714285716,1909
V,23.0,22.5,22,27,131,-0.23802914642609305,-0.10022618037885211,60.412213740458014,73.1354961832061,-9.694656488549619,-79.83206106870229,-273.18702290076334,4.2272727272727275,2194,2.8518518518518516,1688
W,23.0,22.5,32,27,254,-0.1491141732283464,-0.08398950131233594,88.63779527559055,67.08464566929133,-7.307086614173229,-182.99606299212599,-247.81496062992127,4.15625,3095,3.6296296296296298,2146
X,23.0,22.5,32,27,170,-0.0014705882352941124,-0.002614379084967311,37.1764705882353,85.66176470588235,-21.3,9.864705882352942,7.270588235294118,3.0,2180,3.6666666666666665,2231
Y,21.5,22.5,21,27,139,-0.15125042822884555,-0.06381561417532645,30.43705035971223,83.21402877697842,-10.620503597122303,-80.12859712230215,-259.4271582733813,4.095238095238095,2055,2.962962962962963,1688
Z,18.5,22.5,25,27,170,0.008235294117647101,0.012636165577342004,38.52058823529412,93.10882352941177,-32.43529411764706,11.902941176470588,23.86911764705882,3.24,1845,3.814814814814815,2079
A,23.0,21.5,30,29,196,0.0355442176870748,0.09289232934553127,47.4030612244898,74.9234693877551,8.145408163265307,443.4770408163265,86.49107142857143,3.2333333333333334,2181,3.1724137931034484,2047
B,21.0,21.5,26,29,305,0.01488020176544762,0.002656868287167889,61.1672131147541,84.13196721311475,6.072131147540984,42.57377049180328,-61.28688524590164,3.8846153846153846,2337,3.6551724137931036,2310
C,21.5,22.0,25,30,190,-0.15726315789473688,-0.010000000000000024,75.40789473684211,98.15263157894736,-10.43421052631579,-87.61184210526316,-9.902631578947368,3.64,2129,3.066666666666667,2053
D,22.5,21.5,29,29,296,0.011067101584343013,-0.010717614165890017,88.97297297297297,88.00675675675676,2.6503378378378377,-14.297297297297296,-159.7035472972973,3.5172413793103448,2361,3.2758620689655173,2103
E,20.5,21.5,23,29,207,-0.07950010501995386,-0.016741629185407326,43.31280193236715,105.85386473429952,1.8780193236714975,17.323067632850243,-136.03200483091788,3.9565217391304346,2092,3.5172413793103448,2183
F,18.5,21.5,21,29,195,-0.09951159951159957,-0.08019451812555263,30.373076923076923,93.20384615384616,-11.657692307692308,-118.77115384615385,-148.35320512820513,4.0476190476190474,2024,2.9655172413793105,1754
G,23.5,22.0,29,30,247,-0.05423705151472841,0.03117408906882595,96.32287449392713,83.97975708502024,5.589068825910931,68.36336032388664,24.973684210526315,3.4482758620689653,2309,3.3666666666666667,2352
H,22.5,21.5,29,29,308,0.00403045230631435,-0.009068517689207287,78.31493506493507,84.4512987012987,0.8587662337662337,-27.435876623376622,20.59090909090909,3.5517241379310347,2398,3.310344827586207,2145
I,14.5,21.5,11,29,140,-0.00909090909090906,-0.013300492610837452,3.092857142857143,93.06428571428572,-0.25,-5.475,-18.860714285714284,6.818181818181818,1740,2.206896551724138,1260
J,15.5,22.0,15,30,142,0.05868544600938961,-0.011032863849765207,9.179577464788732,94.27464788732394,-15.07394366197183,21.339788732394368,1.2852112676056338,5.266666666666667,1781,2.1666666666666665,1292
K,23.0,21.5,30,29,276,-0.1045893719806763,0.03160919540229889,64.10144927536231,94.03260869565217,10.057971014492754,56.73550724637681,-114.77717391304348,3.433333333333333,2398,3.6206896551724137,2373
L,20.5,21.5,23,29,158,-0.16565767749036878,0.09166302924487123,46.414556962025316,119.92088607594937,16.667721518987342,128.73417721518987,-322.2310126582278,3.4782608695652173,1805,2.689655172413793,1614
M,22.0,21.5,36,29,342,0.03654970760233914,0.004839685420447686,118.21052631578948,80.15643274853801,7.388888888888889,-126.24561403508773,76.63304093567251,4.055555555555555,3345,3.3793103448275863,2144
N,23.0,21.5,30,29,238,-0.02086834733893556,-0.027383367139959397,68.66806722689076,76.10714285714286,13.556722689075631,-96.16596638655462,-88.94642857142857,4.0,2805,3.0,1928
O,23.0,22.0,28,30,264,-0.01028138528138532,-0.007196969696969664,102.0530303030303,73.76136363636364,-2.143939393939394,-31.863636363636363,-15.462121212121213,3.7142857142857144,2406,3.1,2094
P,19.0,21.5,22,29,227,-0.047456948338005685,-0.08620689655172414,37.46696035242291,80.70814977973568,-13.213656387665198,-120.62775330396475,-171.84691629955947,4.045454545454546,2153,2.9310344827586206,1732
Q,19.0,22.0,28,38,309,0.030628756356911677,-0.037131664111735616,91.53074433656958,111.00970873786407,5.585760517799352,-273.5404530744337,199.54692556634305,4.0,2674,2.6578947368421053,2122
R,22.0,21.5,28,29,292,-0.06861545988258312,-0.006140765233821393,50.832191780821915,84.87328767123287,6.443493150684931,44.977739726027394,-152.0556506849315,3.642857142857143,2347,3.3793103448275863,2122
S,19.5,22.0,19,30,217,-0.008367693427116126,-0.005222734254992289,36.79377880184332,83.44700460829493,6.43778801843318,14.255760368663594,-30.71889400921659,5.0,2200,3.2,1960
T,20.5,21.5,23,29,184,0.0,-0.10832083958020987,23.206521739130434,112.79347826086956,0.0,-266.7201086956522,0.0,3.608695652173913,2016,2.6551724137931036,1646
U,23.0,22.0,30,30,213,-0.07840375586854466,-0.033959311424100136,86.07042253521126,97.4319248826291,2.436619718309859,-296.5774647887324,-159.4882629107981,3.5,2444,2.8,1895
V,23.0,21.5,30,29,191,-0.042757417102966856,-0.08620689655172414,51.13612565445026,82.07198952879581,9.651832460732985,-484.8612565445026,-89.79712041884817,3.2666666666666666,2361,2.8275862068965516,1847
W,22.0,22.0,40,30,330,-0.0334090909090909,-0.07747474747474747,91.57878787878788,78.2030303030303,10.993939393939394,-525.4121212121212,-123.25454545454545,3.475,3289,3.3333333333333335,2207
X,23.0,21.5,30,29,241,0.006500691562932204,-0.004650164544283919,49.6804979253112,101.07157676348548,12.616182572614107,47.9149377593361,8.405601659751037,3.3333333333333335,2325,3.8275862068965516,2505
Y,23.0,21.5,30,29,196,-0.0408163265306122,-0.0918367346938775,41.05102040816327,94.5561224489796,8.688775510204081,-451.2448979591837,-106.15306122448979,3.0,2205,3.0689655172413794,2010
Z,20.0,21.5,24,29,225,0.007592592592592595,0.014789272030651324,39.01777777777778,115.96555555555555,-17.628888888888888,75.39777777777778,33.574444444444445,3.5,1943,3.586206896551724,2191
A,22.0,22.0,24,30,318,-0.007337526205450769,0.09549266247379459,36.528301886792455,68.4874213836478,-0.16981132075471697,305.7672955974843,-8.377358490566039,3.875,2064,2.566666666666667,1694
B,21.5,22.0,19,30,391,-0.06171759321577609,0.011594202898550777,37.01214833759591,82.41943734015345,1.0792838874680306,36.092071611253196,-131.98721227621485,4.894736842105263,2133,2.8666666666666667,1883
C,21.5,22.0,21,30,267,-0.09532726948457285,0.015230961298376993,40.95411985018727,108.4119850187266,1.5093632958801497,35.147940074906366,88.61797752808988,3.857142857142857,1854,2.7666666666666666,1839
D,22.5,22.0,21,30,373,-0.056619430614068635,0.0052725647899910895,52.174932975871315,86.32439678284182,-2.14343163538874,9.074396782841823,-204.9959785522788,4.619047619047619,2231,2.6333333333333333,1755
E,22.0,22.0,18,30,342,-0.11907082521117612,-0.004970760233918152,33.02046783625731,105.37719298245614,-0.08771929824561403,-1.3157894736842106,-90.43859649122807,4.222222222222222,1748,2.933333333333333,1976
F,21.5,22.0,19,30,285,-0.1749769159741458,-0.12046783625730993,40.21491228070175,89.08771929824562,-8.649122807017545,-87.21929824561404,-213.52631578947367,4.0,1748,2.533333333333333,1662
G,23.0,22.0,24,30,372,-0.0022401433691756623,0.04327956989247307,58.123655913978496,89.50806451612904,8.768817204301076,116.88172043010752,82.46774193548387,3.7916666666666665,2049,3.066666666666667,2116
H,23.0,22.0,22,30,373,-0.0026809651474531456,-0.005808757819481632,70.77211796246648,65.80428954423593,0.0,-2.4396782841823055,-13.270777479892761,4.636363636363637,2341,2.2666666666666666,1519
I,15.0,22.0,4,30,155,0.0,0.0,2.0,80.0,0.0,0.0,0.0,19.0,1748,1.6666666666666667,1065
J,19.0,22.0,18,30,226,0.20526057030481817,0.08082595870206492,36.99557522123894,92.28318584070796,-18.008849557522122,7.097345132743363,183.46902654867256,4.388888888888889,1787,2.1333333333333333,1351
K,23.0,22.0,22,30,355,-0.1195902688860435,0.006854460093896719,48.86760563380282,76.16619718309859,3.72112676056338,42.50985915492958,-87.67042253521127,4.681818181818182,2371,2.566666666666667,1771
L,21.0,22.0,18,30,225,-0.22469135802469134,0.1348148148148148,42.13333333333333,108.31111111111112,10.11111111111111,91.0,-252.77777777777777,4.222222222222222,1748,2.1333333333333333,1389
M,21.5,22.0,29,30,447,-0.0011957108693975188,0.04586129753914984,71.54753914988814,63.281879194630875,-0.11297539149888143,218.0307606263982,-2.086129753914989,4.413793103448276,2814,2.5,1635
N,22.5,22.0,21,30,397,0.0006597097277197658,-0.0010915197313182763,59.73110831234257,63.886649874055415,1.4395465994962218,-0.22481108312342568,-1.084382871536524,5.380952380952381,2602,2.2333333333333334,1485
O,23.5,22.0,25,30,387,0.002428940568475468,0.0011197243755383113,65.70219638242894,86.26614987080103,-1.569767441860465,-2.80297157622739,-13.926356589147288,3.96,2277,2.8666666666666667,1946
P,21.5,22.0,19,30,315,-0.11253132832080208,-0.08931216931216936,41.3484126984127,70.85079365079365,-9.993650793650794,-65.12698412698413,-208.93650793650792,4.526315789473684,2033,2.5,1635
Q,22.5,23.0,29,36,442,0.0007021376189733776,-0.013448969331322225,70.27262443438914,113.7420814479638,21.884615384615383,9.94683257918552,183.47737556561086,3.586206896551724,2410,2.6944444444444446,2197
R,23.5,22.0,21,30,371,-0.09247850083429603,-0.016801437556154517,42.86455525606469,78.34231805929919,5.481132075471698,43.79851752021563,-122.03908355795149,4.666666666666667,2191,2.7,1850
S,19.5,22.0,17,30,270,-0.02113289760348594,0.0114814814814815,23.242592592592594,96.15185185185184,9.224074074074075,15.397222222222222,-57.31666666666667,4.705882352941177,1840,2.9,1793
T,22.0,22.0,24,30,255,0.0,-0.1699346405228758,26.50980392156863,115.68627450980392,0.0,-328.8235294117647,0.0,3.1666666666666665,1748,2.3333333333333335,1540
U,23.5,22.0,21,30,337,-0.0020488907729264228,0.03115727002967361,62.018545994065285,84.6320474777448,-0.5712166172106825,-84.91765578635015,-7.725519287833828,4.904761904761905,2423,2.2333333333333334,1507
V,22.0,22.0,24,30,290,-0.01982758620689662,-0.05862068965517236,39.13103448275862,71.18620689655172,0.2896551724137931,-315.9793103448276,-29.73793103448276,4.0,2318,2.3333333333333335,1540
W,22.0,23.0,36,30,478,0.0024988377498837977,-0.03493723849372389,92.80543933054393,61.85983263598327,0.23430962343096234,-370.0460251046025,1.9748953974895398,3.638888888888889,3047,2.7333333333333334,1804
X,21.5,22.0,23,30,312,-0.021460423634336718,0.0024572649572649633,35.62820512820513,83.29807692307692,0.2644230769230769,25.74278846153846,-25.373397435897434,4.217391304347826,2226,2.8666666666666667,1866
Y,22.0,22.0,24,30,244,0.0,-0.09303278688524586,29.942622950819672,79.9139344262295,0.0,-311.0983606557377,0.0,3.7083333333333335,2164,2.3333333333333335,1540
Z,20.5,22.0,19,30,305,-0.013718723037101012,0.005136612021857919,24.24344262295082,121.53114754098361,-4.1,18.825409836065575,-24.552459016393442,4.0,1748,2.966666666666667,1880
A,19.5,22.0,23,30,247,0.11027988030276356,0.09068825910931176,42.71153846153846,69.06072874493927,-4.267206477732794,249.83805668016194,152.52226720647772,4.130434782608695,2107,2.566666666666667,1630
B,21.0,22.0,20,30,321,0.014018691588785081,0.010799584631360304,37.177570093457945,85.75700934579439,-11.838006230529595,55.389408099688474,-32.06853582554517,4.85,2237,3.066666666666667,2032
C,22.0,22.0,20,30,201,-0.12636815920398003,0.009950248756218964,38.33830845771144,110.7363184079602,-15.92039800995025,11.2636815920398,40.59701492537314,4.0,1819,2.6666666666666665,1767
D,22.5,22.0,23,30,305,-0.026015680684247987,0.00590163934426234,52.420491803278686,90.95081967213115,-15.20327868852459,66.06393442622951,-169.40983606557376,4.3478260869565215,2312,2.8,1860
E,21.0,22.0,22,30,265,-0.09999999999999996,-0.005911949685534642,34.66792452830189,113.24150943396226,-20.30943396226415,25.464150943396227,-84.11320754716981,3.4545454545454546,1748,3.0,1944
F,21.5,22.0,23,30,217,-0.11771188138649574,-0.12780337941628267,42.775345622119815,95.57603686635944,-24.838709677419356,-36.516129032258064,-87.77880184331798,3.3043478260869565,1748,2.6333333333333333,1731
G,22.5,22.0,23,30,275,-0.010355731225296446,0.04690909090909088,54.50454545454546,97.40727272727273,-5.056363636363637,96.6209090909091,103.16181818181818,3.9565217391304346,2038,3.066666666666667,2119
H,23.5,22.0,25,30,287,-0.005087108013937325,-0.008710801393728217,70.52177700348432,67.9616724738676,-12.015679442508711,-11.22212543554007,-3.081881533101045,4.16,2389,2.5,1695
I,19.0,22.0,8,30,122,-0.02356557377049162,-0.009836065573770487,3.877049180327869,78.91803278688525,-14.114754098360656,3.5245901639344264,-9.40983606557377,9.5,1748,1.8,1161
J,18.5,22.0,19,30,154,0.16233766233766234,0.09264069264069263,36.40584415584416,96.53246753246754,-29.428571428571427,-44.201298701298704,114.33116883116882,4.157894736842105,1784,2.1666666666666665,1360
K,22.5,22.0,23,30,281,-0.08393934705245235,0.0,41.45284697508897,74.1779359430605,-10.93950177935943,41.11743772241993,-27.743772241992882,4.608695652173913,2439,2.6333333333333333,1773
L,19.5,22.0,17,30,180,-0.15000000000000005,0.13722222222222225,22.616666666666667,110.95,-2.0416666666666665,166.62916666666666,-144.44722222222222,4.470588235294118,1748,2.2333333333333334,1411
M,22.0,22.0,28,30,372,0.08150921658986172,0.037365591397849465,78.23387096774194,61.50268817204301,-6.048387096774194,164.98387096774192,117.6236559139785,4.75,2930,2.466666666666667,1628
N,23.0,22.0,24,30,300,-0.008888888888888946,0.000777777777777781,58.50666666666667,62.95666666666666,-8.48,-0.35333333333333333,-5.066666666666666,4.916666666666667,2714,2.3333333333333335,1565
O,22.0,22.0,24,30,299,0.0012541806020066975,-0.003121516164994394,66.58528428093645,90.38795986622074,-14.719063545150501,-10.418060200668897,6.759197324414716,4.208333333333333,2323,2.9,1914
P,19.5,22.0,21,30,254,-0.04893138357705291,-0.09540682414698161,43.131889763779526,74.10629921259843,-22.875984251968504,-31.313976377952756,-99.14763779527559,4.190476190476191,2102,2.6333333333333333,1665
Q,23.0,23.0,30,38,381,-0.030096237970253743,-0.008288437629506823,71.9002624671916,130.750656167979,13.498687664041995,12.023622047244094,208.54855643044618,3.6666666666666665,2550,2.6842105263157894,2321
R,21.5,22.0,21,30,298,-0.012943432406519576,-0.026286353467561578,37.77348993288591,76.5,-12.021812080536913,14.427013422818792,15.226510067114093,4.714285714285714,2225,2.7666666666666666,1851
S,19.0,22.0,16,30,202,0.04424504950495045,0.015181518151815137,18.292079207920793,102.44554455445545,-0.15346534653465346,25.43069306930693,56.45049504950495,4.9375,1806,2.8,1753
T,24.0,22.0,22,30,201,-0.07236544549977385,-0.1689883913764511,26.497512437810947,118.91044776119404,-8.800995024875622,-226.6915422885572,-123.24875621890547,3.4545454545454546,1748,2.433333333333333,1637
U,22.0,22.0,24,30,275,-0.036515151515151466,0.0318787878787879,64.30181818181818,86.53454545454545,-15.32,-55.52363636363636,-92.17818181818181,4.333333333333333,2434,2.466666666666667,1602
V,24.0,22.0,22,30,231,-0.09130263675718227,-0.05223665223665227,41.4025974025974,72.17316017316017,-8.7012987012987,-249.7922077922078,-122.68398268398268,4.454545454545454,2353,2.2666666666666666,1542
W,24.0,22.0,34,30,379,-0.0553313673754462,-0.03746701846965704,94.82058047493403,61.50395778364116,-9.514511873350923,-315.9630606860158,-89.03957783641161,4.0,3238,2.6666666666666665,1830
X,22.5,22.0,25,30,248,0.008548387096774235,0.010483870967741993,33.814516129032256,84.51612903225806,-16.302419354838708,28.941532258064516,36.435483870967744,3.96,2273,2.7666666666666666,1861
Y,24.0,22.0,22,30,187,-0.09017987360233351,-0.09483065953654185,31.77005347593583,80.59893048128342,-7.663101604278075,-230.77540106951872,-134.94652406417111,4.045454545454546,2164,2.3666666666666667,1596
Z,21.5,22.0,21,30,237,0.003918022905364656,0.002953586497890252,25.178270042194093,126.33333333333333,-26.588607594936708,-5.007383966244726,13.664556962025317,3.619047619047619,1748,3.033333333333333,1979
A,19.5,21.5,25,31,258,0.003100775193798455,0.09564891222805703,38.07170542635659,73.6375968992248,-0.313953488372093,338.1017441860465,5.147286821705427,3.88,2176,2.6129032258064515,1692
B,19.5,21.5,19,31,339,-0.06730321378667906,-0.005376344086021544,41.046460176991154,97.27654867256638,3.8827433628318584,27.47750737463127,-158.36688790560473,5.2105263157894735,2287,2.935483870967742,1901
C,19.0,21.5,22,33,233,-0.10554038236441667,0.020353752113408816,43.51502145922747,128.7736051502146,1.3068669527896997,39.6587982832618,101.74570815450643,3.727272727272727,1893,2.5757575757575757,1784
